id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1501671314486181902,1501625243206656004,2022-03-09 18:28:35 -03,2022-03-09,18:28:35,-0300,44234204,boafuzo,Manuel Teixeira,,@ZelenskyyUa @SpeakerPelosi Glória à Ucrânia,pt,[],[],[],0,0,0,[],[],https://twitter.com/boafuzo/status/1501671314486181902,False,,0,,,,,,,,"[{'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}, {'screen_name': 'SpeakerPelosi', 'name': 'Nancy Pelosi', 'id': '15764644'}]",,,,
1501670846863130639,1501662995268751362,2022-03-09 18:26:44 -03,2022-03-09,18:26:44,-0300,32976729,rosana_oliveira,Розана Оливэйра 🇺🇦🇷🇺,,"@tiabili @BritobritoJG @Poder360 @jairbolsonaro @ZelenskyyUa Falso messias, neh...",pt,[],[],[],0,0,0,[],[],https://twitter.com/Rosana_Oliveira/status/1501670846863130639,False,,0,,,,,,,,"[{'screen_name': 'tiabili', 'name': 'Ventos Frios 🔺✋', 'id': '1564004666'}, {'screen_name': 'BritobritoJG', 'name': 'LANA F 🚩🚩❤❤❤🌟🌟🌟💫💫💫', 'id': '2777397346'}, {'screen_name': 'Poder360', 'name': 'Poder360', 'id': '4896510833'}, {'screen_name': 'jairbolsonaro', 'name': 'Jair M. Bolsonaro', 'id': '128372940'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501670715170381830,1501662995268751362,2022-03-09 18:26:12 -03,2022-03-09,18:26:12,-0300,32976729,rosana_oliveira,Розана Оливэйра 🇺🇦🇷🇺,,@Poder360 @jairbolsonaro @ZelenskyyUa E olha que ele diz que tá neutro. Imagina se não estivesse. 😮‍💨😮‍💨,pt,[],[],[],0,0,0,[],[],https://twitter.com/Rosana_Oliveira/status/1501670715170381830,False,,0,,,,,,,,"[{'screen_name': 'Poder360', 'name': 'Poder360', 'id': '4896510833'}, {'screen_name': 'jairbolsonaro', 'name': 'Jair M. Bolsonaro', 'id': '128372940'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501670603832578048,1501662995268751362,2022-03-09 18:25:46 -03,2022-03-09,18:25:46,-0300,1104192620853633024,murilo33souza,Murilo_Souza,,"@Poder360 @jairbolsonaro @ZelenskyyUa Kkkkkkkkkkkkk Kkkkkkkkkkkkk  A extrema imprensa está parecendo a molecada do colégio, tacando fogo por uma briga....kkkkkkkkkkkkk",pt,[],[],[],0,0,0,[],[],https://twitter.com/Murilo33Souza/status/1501670603832578048,False,,0,,,,,,,,"[{'screen_name': 'Poder360', 'name': 'Poder360', 'id': '4896510833'}, {'screen_name': 'jairbolsonaro', 'name': 'Jair M. Bolsonaro', 'id': '128372940'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501669847440236550,1501669847440236550,2022-03-09 18:22:45 -03,2022-03-09,18:22:45,-0300,759296702,ipompermayer,#DitaduraNuncaMais🌵,,"Japão envia Coletes balísticos para a Ucrânia, como doação. Por onde vai entrar? @embaixadarussa @consuladorussia Grupo paramilitar Nazista, apoiado por Zelensky, destroem com bombas, hospital infantil em Manipuol. @ZelenskyyUa #ZelenskyWarStop",pt,"[{'screen_name': 'embaixadarussa', 'name': 'rússia no brasil', 'id': '243632239'}, {'screen_name': 'consuladorussia', 'name': 'consuladorussiario', 'id': '2870533816'}, {'screen_name': 'zelenskyyua', 'name': 'володимир зеленський', 'id': '1120633726478823425'}]",[],[],0,0,1,['zelenskywarstop'],[],https://twitter.com/IPompermayer/status/1501669847440236550,False,,0,,,,,,,,[],,,,
1501669198396723202,1501657902423199754,2022-03-09 18:20:11 -03,2022-03-09,18:20:11,-0300,930603304362676225,argentinacred,Running 🏃🏽‍♂️ with 🗽 Libertad,,@antiladrillo @Ukraine @ZelenskyyUa P E L O T U D O.,pt,[],[],[],0,0,0,[],[],https://twitter.com/ArgentinaCred/status/1501669198396723202,False,,0,,,,,,,,"[{'screen_name': 'antiladrillo', 'name': 'Antiladrillo', 'id': '516884134'}, {'screen_name': 'Ukraine', 'name': 'Ukraine / Україна', 'id': '732521058507620356'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501668031117901826,1501579297613660160,2022-03-09 18:15:32 -03,2022-03-09,18:15:32,-0300,54746953,marco_sabino,Marco Aurélio Souza 🇺🇦🇺🇦🇺🇦,,@ZelenskyyUa Putin responderá pelos seus crimes de guerra! Parem a guerra na Ucrânia!,pt,[],[],[],0,0,0,[],[],https://twitter.com/marco_sabino/status/1501668031117901826,False,,0,,,,,,,,"[{'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501666348056907781,1501662552815771657,2022-03-09 18:08:51 -03,2022-03-09,18:08:51,-0300,25506958,haydefelix,jade tarologa,,@JovemPanNews Vai ter 3 guerras mundial @ZelenskyyUa  dando ordem para Otan invadir espaço e atacar a Rússia vem a bomba nuclear,pt,"[{'screen_name': 'zelenskyyua', 'name': 'володимир зеленський', 'id': '1120633726478823425'}]",[],[],0,0,0,[],[],https://twitter.com/haydefelix/status/1501666348056907781,False,,0,,,,,,,,"[{'screen_name': 'JovemPanNews', 'name': 'Jovem Pan News', 'id': '106175018'}]",,,,
1501665098540199938,1501662995268751362,2022-03-09 18:03:53 -03,2022-03-09,18:03:53,-0300,1148002034102222851,altair83258786,Projeto 1889.,,@Lourdes53504842 @Poder360 @jairbolsonaro @ZelenskyyUa O cara apoia o maior ladrão narcotraficante do mundo e quer opinar?,pt,[],[],[],0,0,0,[],[],https://twitter.com/Altair83258786/status/1501665098540199938,False,,0,,,,,,,,"[{'screen_name': 'Lourdes53504842', 'name': 'Comunista do PT 🇧🇷🚩💙', 'id': '1450782405091106825'}, {'screen_name': 'Poder360', 'name': 'Poder360', 'id': '4896510833'}, {'screen_name': 'jairbolsonaro', 'name': 'Jair M. Bolsonaro', 'id': '128372940'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501664507516620806,1501662995268751362,2022-03-09 18:01:32 -03,2022-03-09,18:01:32,-0300,1148002034102222851,altair83258786,Projeto 1889.,,@Poder360 @jairbolsonaro @ZelenskyyUa Bolsonaro tem razão.  #BolsonaroPresidenteAte2026,pt,[],[],[],0,0,0,['bolsonaropresidenteate2026'],[],https://twitter.com/Altair83258786/status/1501664507516620806,False,,0,,,,,,,,"[{'screen_name': 'Poder360', 'name': 'Poder360', 'id': '4896510833'}, {'screen_name': 'jairbolsonaro', 'name': 'Jair M. Bolsonaro', 'id': '128372940'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501664117043744775,1501662995268751362,2022-03-09 17:59:59 -03,2022-03-09,17:59:59,-0300,4018242857,marcio43sousa,Márcio Araújo Sousa,,@Poder360 @jairbolsonaro @ZelenskyyUa Verborragia de um petista que teve atenção de um articulista esquerdista.,pt,[],[],[],0,0,0,[],[],https://twitter.com/marcio43sousa/status/1501664117043744775,False,,0,,,,,,,,"[{'screen_name': 'Poder360', 'name': 'Poder360', 'id': '4896510833'}, {'screen_name': 'jairbolsonaro', 'name': 'Jair M. Bolsonaro', 'id': '128372940'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501663898541469696,1501659910223941641,2022-03-09 17:59:07 -03,2022-03-09,17:59:07,-0300,1495045413279256576,mondellifilho,Constantino Filho,,"@hoje_no Liga lá e manda o @ZelenskyyUa se render. A guerra para. Mas como no ocidente só tem bunda mole, os caras usam o palhaço de bucha de canhão",pt,"[{'screen_name': 'zelenskyyua', 'name': 'володимир зеленський', 'id': '1120633726478823425'}]",[],[],0,0,0,[],[],https://twitter.com/MondelliFilho/status/1501663898541469696,False,,0,,,,,,,,"[{'screen_name': 'hoje_no', 'name': 'Hoje no Mundo Militar', 'id': '799915069186469888'}]",,,,
1501663798456995843,1501625243206656004,2022-03-09 17:58:43 -03,2022-03-09,17:58:43,-0300,1252722095890497537,cristiansmtsgm1,Cristian Martins 🇧🇷🇺🇦 Stop War,,"@ZelenskyyUa @SpeakerPelosi Compreendo o posicionamento do Pentágono EUA🇺🇸, mas meu sentimento é: Recusam caças 🛩️ para defender Vidas Inocentes 🇺🇦, mas não se preocupe, Russos 🇷🇺 estão sem Hamburguer ou Netflix.",pt,[],[],[],0,0,0,[],[],https://twitter.com/cristiansmtsgm1/status/1501663798456995843,False,,0,,,,,,,,"[{'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}, {'screen_name': 'SpeakerPelosi', 'name': 'Nancy Pelosi', 'id': '15764644'}]",,,,
1501663706425536512,1501662995268751362,2022-03-09 17:58:21 -03,2022-03-09,17:58:21,-0300,1564004666,tiabili,Ventos Frios 🔺✋,,"@Poder360 @jairbolsonaro @ZelenskyyUa O líder é um Guerrilheiro Petista, de nada.",pt,[],[],[],0,0,0,[],[],https://twitter.com/tiabili/status/1501663706425536512,False,,0,,,,,,,,"[{'screen_name': 'Poder360', 'name': 'Poder360', 'id': '4896510833'}, {'screen_name': 'jairbolsonaro', 'name': 'Jair M. Bolsonaro', 'id': '128372940'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501663424790597643,1501662995268751362,2022-03-09 17:57:14 -03,2022-03-09,17:57:14,-0300,1450782405091106825,lourdes53504842,Comunista do PT 🇧🇷🚩💙,,@Poder360 @jairbolsonaro @ZelenskyyUa Ele ofende os brasileiros todos os dias,pt,[],[],[],2,0,3,[],[],https://twitter.com/Lourdes53504842/status/1501663424790597643,False,,0,,,,,,,,"[{'screen_name': 'Poder360', 'name': 'Poder360', 'id': '4896510833'}, {'screen_name': 'jairbolsonaro', 'name': 'Jair M. Bolsonaro', 'id': '128372940'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501662995268751362,1501662995268751362,2022-03-09 17:55:32 -03,2022-03-09,17:55:32,-0300,4896510833,poder360,Poder360,,"Bolsonaro (@jairbolsonaro) ofendeu Zelensky (@ZelenskyyUa), diz líder de entidade ucraniana  https://t.co/3cPOHhFAZW",pt,"[{'screen_name': 'jairbolsonaro', 'name': 'jair m. bolsonaro', 'id': '128372940'}, {'screen_name': 'zelenskyyua', 'name': 'володимир зеленський', 'id': '1120633726478823425'}]",['https://www.poder360.com.br/europa-em-guerra/bolsonaro-ofendeu-zelensky-diz-lider-de-entidade-ucraniana/'],[],11,0,9,[],[],https://twitter.com/Poder360/status/1501662995268751362,False,,0,,,,,,,,[],,,,
1501662950846775302,1501579520633102349,2022-03-09 17:55:21 -03,2022-03-09,17:55:21,-0300,1499323305349812230,alda15195373,Alda,,@ZelenskyyUa Até quando 🇺🇦🇺🇦🇺🇦🇺🇦,pt,[],[],[],0,0,0,[],[],https://twitter.com/Alda15195373/status/1501662950846775302,False,,0,,,,,,,,"[{'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501662468472557576,1501579520633102349,2022-03-09 17:53:26 -03,2022-03-09,17:53:26,-0300,406650251,seleenino,EROMOSELE AGEGE,,@NotATweeter16 @ZelenskyyUa Classic TDS  https://t.co/oP22UEtKrV,pt,[],[],['https://pbs.twimg.com/media/FNb6DTUXwAUO_B5.jpg'],0,0,0,[],[],https://twitter.com/seleenino/status/1501662468472557576,False,,1,https://pbs.twimg.com/media/FNb6DTUXwAUO_B5.jpg,,,,,,,"[{'screen_name': 'NotATweeter16', 'name': 'NotATweeter16', 'id': '1144333281099468801'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501662328865144837,1501625243206656004,2022-03-09 17:52:53 -03,2022-03-09,17:52:53,-0300,1336743015407374339,anderso15192455,VIVENDO E APRENDENDO,,@thescholarsbag @Mamca151 @ZelenskyyUa @SpeakerPelosi Pessoas como você que tenta justificar um absurdo desses na Ucrânia você e putin devem estar sentados na mesma cadeira o Brasil condena com toda força a invasão da Rússia na Ucrânia você thescholarsbag é um ser nojento por dizer isso,pt,[],[],[],0,1,0,[],[],https://twitter.com/Anderso15192455/status/1501662328865144837,False,,0,,,,,,,,"[{'screen_name': 'thescholarsbag', 'name': 'THESCHOLARSBAG 🇮🇳', 'id': '1038485164811280384'}, {'screen_name': 'Mamca151', 'name': 'Мамця', 'id': '1498387366918172674'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}, {'screen_name': 'SpeakerPelosi', 'name': 'Nancy Pelosi', 'id': '15764644'}]",,,,
1501662265141084162,1501526965475373057,2022-03-09 17:52:38 -03,2022-03-09,17:52:38,-0300,448571539,marcelomelo25,Marcelo,,@Skiolivhio @Poder360 @ZelenskyyUa *reporter,pt,[],[],[],0,0,0,[],[],https://twitter.com/MarceloMelo25/status/1501662265141084162,False,,0,,,,,,,,"[{'screen_name': 'Skiolivhio', 'name': 'Reflexão', 'id': '2334903724'}, {'screen_name': 'Poder360', 'name': 'Poder360', 'id': '4896510833'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501662109574311942,1501526965475373057,2022-03-09 17:52:01 -03,2022-03-09,17:52:01,-0300,448571539,marcelomelo25,Marcelo,,"@Skiolivhio @Poder360 @ZelenskyyUa Você pode continuar espalhando o fake News, seu direito. Mas isso não faz você mais inteligente, mais informado que ninguém. Pelo contrário, mostra que não tem o julgamento pra saber o que é verdade ou mentira na internet.",pt,[],[],[],0,0,0,[],[],https://twitter.com/MarceloMelo25/status/1501662109574311942,False,,0,,,,,,,,"[{'screen_name': 'Skiolivhio', 'name': 'Reflexão', 'id': '2334903724'}, {'screen_name': 'Poder360', 'name': 'Poder360', 'id': '4896510833'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501661520601796609,1501526965475373057,2022-03-09 17:49:40 -03,2022-03-09,17:49:40,-0300,448571539,marcelomelo25,Marcelo,,"@Skiolivhio @Poder360 @ZelenskyyUa Não é minha opinião, é o que todo especialista, reposter, pessoas que conhecem do assunto dizem. Nazista tem em tudo que lugar, inclusive no Brasil. Mas isso não quer dizer que tenha um governo nazista, exército nazista.",pt,[],[],[],1,0,0,[],[],https://twitter.com/MarceloMelo25/status/1501661520601796609,False,,0,,,,,,,,"[{'screen_name': 'Skiolivhio', 'name': 'Reflexão', 'id': '2334903724'}, {'screen_name': 'Poder360', 'name': 'Poder360', 'id': '4896510833'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501660377133854728,1501625243206656004,2022-03-09 17:45:08 -03,2022-03-09,17:45:08,-0300,1498218508815065091,clashbonngo,bonngo clash,,@ZelenskyyUa @SpeakerPelosi Aviões ✈️ para Ucrânia se faz favor vamos derrotar o lixo da Rússia,pt,[],[],[],0,0,0,[],[],https://twitter.com/ClashBonngo/status/1501660377133854728,False,,0,,,,,,,,"[{'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}, {'screen_name': 'SpeakerPelosi', 'name': 'Nancy Pelosi', 'id': '15764644'}]",,,,
1501660346104360962,1501595625472684033,2022-03-09 17:45:00 -03,2022-03-09,17:45:00,-0300,1392532135647514633,tioigs,Tio Igs,,"@saorikyoto @Metropoles @ZelenskyyUa realmente, desculpa minha ignorância,eu devia ter sido mais especifico.",pt,[],[],[],0,0,0,[],[],https://twitter.com/tioigs/status/1501660346104360962,False,,0,,,,,,,,"[{'screen_name': 'saorikyoto', 'name': 'Fran', 'id': '712198423764721664'}, {'screen_name': 'Metropoles', 'name': 'Metrópoles', 'id': '3331429624'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501660253854871566,1501660253854871566,2022-03-09 17:44:38 -03,2022-03-09,17:44:38,-0300,78697019,portalgp1,GP1,,"O presidente do país, @ZelenskyyUa disse no Twitter que havia 'pessoas, crianças sob os destroços.    #PortalGP1 #GP1 #Ucrânia    https://t.co/bbCJC2y7VZ",pt,"[{'screen_name': 'zelenskyyua', 'name': 'володимир зеленський', 'id': '1120633726478823425'}]",['https://www.gp1.com.br/mundo/noticia/2022/3/9/ataque-aereo-atinge-hospital-infantil-na-ucrania-e-deixa-17-feridos-521265.html'],[],0,0,0,"['portalgp1', 'gp1', 'ucrânia']",[],https://twitter.com/portalgp1/status/1501660253854871566,False,,0,,,,,,,,[],,,,
1501659766518599690,1501595625472684033,2022-03-09 17:42:42 -03,2022-03-09,17:42:42,-0300,712198423764721664,saorikyoto,Fran,,"@tioigs @Metropoles @ZelenskyyUa É que suposto ali não é de ataque. É ""suposto ataque russo"". Teve ataque e supostamente foi russo. Não percebi que era essa parte que vc tava falando.",pt,[],[],[],1,0,0,[],[],https://twitter.com/saorikyoto/status/1501659766518599690,False,,0,,,,,,,,"[{'screen_name': 'tioigs', 'name': 'Tio Igs', 'id': '1392532135647514633'}, {'screen_name': 'Metropoles', 'name': 'Metrópoles', 'id': '3331429624'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501659461747888129,1501595625472684033,2022-03-09 17:41:29 -03,2022-03-09,17:41:29,-0300,1392532135647514633,tioigs,Tio Igs,,"@saorikyoto @Metropoles @ZelenskyyUa opa perfeito, foi essa mesmo minha critica.",pt,[],[],[],1,0,0,[],[],https://twitter.com/tioigs/status/1501659461747888129,False,,0,,,,,,,,"[{'screen_name': 'saorikyoto', 'name': 'Fran', 'id': '712198423764721664'}, {'screen_name': 'Metropoles', 'name': 'Metrópoles', 'id': '3331429624'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501659356722573318,1501613232116621315,2022-03-09 17:41:04 -03,2022-03-09,17:41:04,-0300,1498023622987988996,denilso55276187,DENILSON MARTINS FERREIRA,,"@ZelenskyyUa @eucopresident Vc é um grande problema para a PAZ mundial, é para a Ucrânia, saia fora e deixa a Ucrânia em paz.",pt,[],[],[],0,0,0,[],[],https://twitter.com/DENILSO55276187/status/1501659356722573318,False,,0,,,,,,,,"[{'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}, {'screen_name': 'eucopresident', 'name': 'Charles Michel', 'id': '196994616'}]",,,,
1501658652167528451,1501595625472684033,2022-03-09 17:38:16 -03,2022-03-09,17:38:16,-0300,712198423764721664,saorikyoto,Fran,,@tioigs @Metropoles @ZelenskyyUa Ataque teve. Isso é certo,pt,[],[],[],1,0,1,[],[],https://twitter.com/saorikyoto/status/1501658652167528451,False,,0,,,,,,,,"[{'screen_name': 'tioigs', 'name': 'Tio Igs', 'id': '1392532135647514633'}, {'screen_name': 'Metropoles', 'name': 'Metrópoles', 'id': '3331429624'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501656930326126597,1501625243206656004,2022-03-09 17:31:26 -03,2022-03-09,17:31:26,-0300,1498023622987988996,denilso55276187,DENILSON MARTINS FERREIRA,,"@ZelenskyyUa @SpeakerPelosi O marionete dos satanistas!!! Pare de massacrar a Ucrânia, pede pra sair e some, deixa a Ucrânia em paz.",pt,[],[],[],0,0,0,[],[],https://twitter.com/DENILSO55276187/status/1501656930326126597,False,,0,,,,,,,,"[{'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}, {'screen_name': 'SpeakerPelosi', 'name': 'Nancy Pelosi', 'id': '15764644'}]",,,,
1501655969985613828,1501579520633102349,2022-03-09 17:27:37 -03,2022-03-09,17:27:37,-0300,1143016405861916672,rainer55247899,Rainer,,@ZelenskyyUa Cui bono? 😂,pt,[],[],[],0,0,0,[],[],https://twitter.com/Rainer55247899/status/1501655969985613828,False,,0,,,,,,,,"[{'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501655372943220736,1501625243206656004,2022-03-09 17:25:14 -03,2022-03-09,17:25:14,-0300,773493875839238144,lkhtexas,Democratic Texan,,@alijssem85 @ecclesias @ZelenskyyUa @SpeakerPelosi Bravo!!,pt,[],[],[],0,0,1,[],[],https://twitter.com/LKHTexas/status/1501655372943220736,False,,0,,,,,,,,"[{'screen_name': 'alijssem85', 'name': 'ali 🇺🇦', 'id': '1456279414564552721'}, {'screen_name': 'ecclesias', 'name': 'Kathy NJ', 'id': '51827732'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}, {'screen_name': 'SpeakerPelosi', 'name': 'Nancy Pelosi', 'id': '15764644'}]",,,,
1501654830456131588,1501579520633102349,2022-03-09 17:23:05 -03,2022-03-09,17:23:05,-0300,1325031844606337024,deborahastw,Debora,,@Luz05071024 @ZelenskyyUa E os preços estão na lua,pt,[],[],[],0,0,0,[],[],https://twitter.com/deborahastw/status/1501654830456131588,False,,0,,,,,,,,"[{'screen_name': 'Luz05071024', 'name': 'Selma Moraes 🔰🏴⚖️☘️👖(Perfil novo)2 conta', 'id': '1377026913886220289'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501654659936702464,1501579520633102349,2022-03-09 17:22:24 -03,2022-03-09,17:22:24,-0300,1325031844606337024,deborahastw,Debora,,@Luz05071024 @ZelenskyyUa Tragam os comprimidos de iodo nao tem mais na Europa,pt,[],[],[],1,0,0,[],[],https://twitter.com/deborahastw/status/1501654659936702464,False,,0,,,,,,,,"[{'screen_name': 'Luz05071024', 'name': 'Selma Moraes 🔰🏴⚖️☘️👖(Perfil novo)2 conta', 'id': '1377026913886220289'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501653926399070209,1501595625472684033,2022-03-09 17:19:30 -03,2022-03-09,17:19:30,-0300,1392532135647514633,tioigs,Tio Igs,,@saorikyoto @Metropoles @ZelenskyyUa oque sao supostas*,pt,[],[],[],1,0,0,[],[],https://twitter.com/tioigs/status/1501653926399070209,False,,0,,,,,,,,"[{'screen_name': 'saorikyoto', 'name': 'Fran', 'id': '712198423764721664'}, {'screen_name': 'Metropoles', 'name': 'Metrópoles', 'id': '3331429624'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501653554574106627,1501595625472684033,2022-03-09 17:18:01 -03,2022-03-09,17:18:01,-0300,1392532135647514633,tioigs,Tio Igs,,"@saorikyoto @Metropoles @ZelenskyyUa se for russo ou não, houve um ataque, oque supostas são as circunstâncias e culpados.",pt,[],[],[],1,0,0,[],[],https://twitter.com/tioigs/status/1501653554574106627,False,,0,,,,,,,,"[{'screen_name': 'saorikyoto', 'name': 'Fran', 'id': '712198423764721664'}, {'screen_name': 'Metropoles', 'name': 'Metrópoles', 'id': '3331429624'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501651917046431750,1501579297613660160,2022-03-09 17:11:31 -03,2022-03-09,17:11:31,-0300,1498739542781800451,cristianegp8,Cristiane G.P,,"@ZelenskyyUa Cadê o resto do mundo, cadê união européia, cadê a nato, cadê eua?????????? VAMOS ASSISTIR TUDO PELA TV COMO SE FOSSE UM FILME  MALDITO SEJA PUTIM MALDITO SEJA",pt,[],[],[],0,0,0,[],[],https://twitter.com/CristianeGP8/status/1501651917046431750,False,,0,,,,,,,,"[{'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501651874306576384,1501595625472684033,2022-03-09 17:11:20 -03,2022-03-09,17:11:20,-0300,712198423764721664,saorikyoto,Fran,,"@tioigs @Metropoles @ZelenskyyUa Supostamente russo sim. Ou vc tem provas que foi os próprios russos que fizeram isso? Não to falando que foi a Ucrânia, mas não da pra achar que eles são santos. Isso é uma guerra que tão perdendo. Até ter provas tudo é suposto. Até pq esse é o significado da palavra.",pt,[],[],[],1,0,0,[],[],https://twitter.com/saorikyoto/status/1501651874306576384,False,,0,,,,,,,,"[{'screen_name': 'tioigs', 'name': 'Tio Igs', 'id': '1392532135647514633'}, {'screen_name': 'Metropoles', 'name': 'Metrópoles', 'id': '3331429624'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501651861983608837,1501650054792294400,2022-03-09 17:11:17 -03,2022-03-09,17:11:17,-0300,1497251549185290247,lojachaplin,Chaplin Camiseteria,,@UOL Como diria @ZelenskyyUa  cada um tem a cara que merece 😂,pt,"[{'screen_name': 'zelenskyyua', 'name': 'володимир зеленський', 'id': '1120633726478823425'}]",[],[],0,0,0,[],[],https://twitter.com/lojachaplin/status/1501651861983608837,False,,0,,,,,,,,"[{'screen_name': 'UOL', 'name': 'UOL', 'id': '70799317'}]",,,,
1501651091938754562,1501579297613660160,2022-03-09 17:08:14 -03,2022-03-09,17:08:14,-0300,3528704548,bbrunovaz,Bruno Vaz,,@ZelenskyyUa parabéns @NATO continuem a não querer saber 👏👏,pt,"[{'screen_name': 'nato', 'name': 'nato', 'id': '83795099'}]",[],[],0,0,0,[],[],https://twitter.com/bbrunovaz/status/1501651091938754562,False,,0,,,,,,,,"[{'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501649836659126272,1501579520633102349,2022-03-09 17:03:15 -03,2022-03-09,17:03:15,-0300,2491572973,milija73,milija73,,@ZelenskyyUa lazes kao pas,pt,[],[],[],0,0,0,[],[],https://twitter.com/milija73/status/1501649836659126272,False,,0,,,,,,,,"[{'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501649475835764747,1501637677250134017,2022-03-09 17:01:48 -03,2022-03-09,17:01:48,-0300,1220374182330015744,simonebo7,Simeone Bo 🇺🇦,,@nomfup @ZelenskyyUa Finalmente!,pt,[],[],[],0,0,0,[],[],https://twitter.com/SimoneBo7/status/1501649475835764747,False,,0,,,,,,,,"[{'screen_name': 'nomfup', 'name': 'nomfup', 'id': '104960470'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
1501649448681758725,1501579520633102349,2022-03-09 17:01:42 -03,2022-03-09,17:01:42,-0300,1325031844606337024,deborahastw,Debora,,@Luz05071024 @ZelenskyyUa Ele está com sangue nos olhos. Pata invadir o próximo e vai ficar brincando de Deus com toda as usinas. Vai ficar em uma série de eu vou desligar e vocês vão morrer de frio e eu tô nem aí,pt,[],[],[],1,0,0,[],[],https://twitter.com/deborahastw/status/1501649448681758725,False,,0,,,,,,,,"[{'screen_name': 'Luz05071024', 'name': 'Selma Moraes 🔰🏴⚖️☘️👖(Perfil novo)2 conta', 'id': '1377026913886220289'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
